EventLookup,EventName,EventDate,ZoneName,Value,AccountNumber,Order_ID
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,30,81326,4155
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,27.75,40392,5923
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,29.5,99829,1087
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,28.5,20057,9581
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,48,72375,4892
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,24,78045,2901
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,24,66709,2670
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,24,59333,2155
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,28.5,26552,1960
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,28.5,59745,8190
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,28.5,84712,6873
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,37,13490,4927
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,27.75,33528,1642
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,30,76830,3264
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,29.5,31115,7385
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,29.5,68790,6045
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,28.5,61273,1376
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,28.5,95958,1848
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,28.5,53954,3707
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,24,84431,6059
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,29.25,43717,3156
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,46,55286,2023
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,24,83816,5035
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,24.75,18015,8283
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,24.75,90923,5280
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,48,61549,8232
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,30,68605,7035
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,29.25,31577,4773
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,27.75,67419,9507
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,29.25,21433,1563
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,39.25,21433,1563
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,29.5,84375,9200
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,21,32975,7647
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,24.75,21433,1563
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,24.75,96900,2266
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,24.75,99276,3363
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,29.25,21433,1563
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,43,54805,3693
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,29.5,14286,8778
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,28.5,92902,6711
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,40,96061,5292
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,24.75,21433,1563
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,24.75,82765,4051
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,21.5,87274,6369
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,21.5,91371,5080
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,31,10559,6254
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,37.75,89028,3320
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,37.75,81213,5832
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,27.5,93806,1193
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,30,20282,5014
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,21,13274,9520
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,15,19301,3920
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,21.5,21433,1563
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,15,16145,5223
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,29.25,99703,2140
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,48,24798,4493
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,37.75,88033,9449
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,20,65058,7778
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,21.5,99266,7840
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,21,82533,5963
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,21.5,13706,3360
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,28.5,56433,6187
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,37.75,89670,9687
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,29.5,98567,8352
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,38,96957,6234
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,29.25,21433,1563
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,20,20031,6513
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,25,87860,3614
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,20,20031,6513
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,21.5,97355,5166
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,20,22211,4539
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,10,18917,8078
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,10,18917,8078
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,37.75,46802,4636
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,39.75,29510,9251
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,39.25,60869,6412
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,38,28394,1523
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,29.25,73287,1419
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,28.75,55609,1862
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,30,48702,3720
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,21.5,12564,9824
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,21.5,11579,8096
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,39.25,71289,1598
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,37.75,96700,5658
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,28.5,25196,1680
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,28.5,48399,8714
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,13.5,31947,1658
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,30,12694,8698
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,10,77718,7691
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,21,75020,5805
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,21.5,74622,1533
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,33,12427,6067
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,31,45185,7242
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,28.75,87274,2008
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,29.25,80016,9129
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,37.75,79926,7013
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,48,44241,9426
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,21,37747,5512
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,28.5,73961,5106
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,24.75,97271,6604
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,28.75,11690,4649
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,27.75,29629,8455
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,22,10842,1570
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,39.25,45448,3552
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,37.75,71096,3625
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,37.75,94965,2194
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,37.75,50344,1764
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,28.5,47260,8652
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,29.25,87274,5034
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,24,52915,7040
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,35,31250,2718
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,27.75,79014,7590
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,21,98256,8814
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,28.75,87274,8870
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,27.75,41723,9272
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,37,97638,3520
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,30,49035,4785
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,39.25,63829,1252
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,25,56029,2685
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,28,45367,9776
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,30,92852,7510
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,28.75,49717,1579
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,22,10842,1570
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,10,64138,9340
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,30,36128,3979
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,25.25,62858,7561
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,25.25,25128,2626
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,28.5,29678,1641
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,28.5,10768,5429
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,28.5,34941,1707
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,29.25,36753,9805
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,28.5,54698,2535
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,28.5,72633,2987
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,29.25,65378,7371
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,10,61404,1216
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,24.75,21433,1563
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,25.25,99242,1794
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,24,26132,1311
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,24,63320,8635
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,35,33105,9009
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,24,70082,2062
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,24,41368,6347
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,24.75,77828,5582
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,28.5,75526,6012
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,27.75,95816,3752
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,28.75,49445,8687
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,40,36319,6788
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,28.5,40458,9587
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,28.5,80436,5812
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,28.5,33617,5022
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,29.25,57864,3030
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,29.25,33148,1567
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,22.97,63874,1453
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,47.75,34820,1903
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,47.75,91004,6933
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,37.75,82423,1290
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,37.75,60733,2189
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,47.75,13710,4845
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,37.75,15359,9532
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,37.75,64025,7498
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,28.5,91396,6961
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,58,64416,1248
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,49,98309,2581
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,47.75,45702,5160
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,47.75,91139,1076
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,37.75,47944,1093
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,39.25,48335,4377
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,39.25,64600,1747
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,39.25,21433,2099
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,38,86883,3158
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,28.5,15434,6971
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,28.5,56221,3431
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,39.75,49572,4901
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,39.25,96092,4404
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,46,47208,8057
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,47.75,78425,3629
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,47.75,99121,8201
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,60,42484,4782
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,47.75,92283,3999
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,48.75,54692,6041
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,37.75,33131,1962
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,28.5,82145,6350
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,28.5,53347,8378
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,50,80797,7027
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,10,68488,7692
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,12.5,92374,6203
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,12.5,17496,9342
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,15.5,13129,6864
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,12.5,99327,4244
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,15.5,69848,7596
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,12.5,90984,1341
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,12.5,11792,4443
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,14.5,47918,4292
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,12.5,10215,5442
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,14.5,30557,8831
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,14.5,38684,4070
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,19.25,49153,5075
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,19.25,40569,3376
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,23,39552,6690
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,10,49144,8853
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,10,14389,1739
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,10,14389,1739
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,27,26704,7783
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,27,87426,9332
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,20,24482,6401
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,10,14389,1739
DYN170705,"Houston Dynamo vs. Montreal Impact - Wed., July 5, 2017",2017-07-05T19:30:00Z,Admissions,10,14389,1739
